SN,A_Indep_Front,A_RollSpeed_Front,A_R2R2W_Front,KM_Front,KM_DEV_Front,A_Indep_Rear,A_RollSpeed_Rear,A_R2R2W_Rear,KM_Rear,KM_DEV_Rear,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR,status
DRW111810031,0.487256,0.000641,76.995867,0.04232,0.040605,0.432134,0.000865,77.609815,0.041771,0.05804400000000001,1.352291,-38.208403000000004,0.9999879999999999,9.075528,1.392266,-42.522975,0.99998,9.175989,P
DRW111810041,0.42648800000000003,0.000479,85.380975,0.0418,0.013816,0.304028,0.000628,83.82786899999998,0.041847,0.039824,1.3700379999999999,-49.924591,0.999865,9.075251,1.400343,-37.930469,0.999988,9.173769,P
DRW111810051,0.381287,0.000959,63.185888,0.041555,0.052952,0.2583,0.000489,103.769711,0.041268,0.028399,1.357585,-28.575119,0.9999819999999999,9.075714,1.397579,-41.830203,0.999994,9.175262,P
DRW111810071,0.350514,0.000822,94.62468199999999,0.041584,0.066344,0.376162,0.0008880000000000002,60.786891,0.041757,0.041495,1.3628639999999999,-44.348801,0.9999889999999999,9.075961,1.38523,-40.902705,0.999971,9.177801,P
DRW111810081,0.35443800000000003,0.000976,82.024036,0.04225,0.055802,0.291598,0.000594,93.861666,0.04211,0.028469,1.3519290000000002,-31.590453999999998,0.999994,9.074935,1.400808,-46.383836,0.999923,9.17732,P
DRW111810091,0.335337,0.000519,59.543192000000005,0.041834,0.026262,0.3849010000000001,0.000695,72.100741,0.042223,0.034744,1.3477299999999999,-37.237171000000004,1.0,9.076126,1.394884,-41.790526,1.0,9.177477,P
DRW111810101,0.390366,0.000936,64.30361500000001,0.041689,0.060684,0.311944,0.001035,88.676253,0.041769,0.044354000000000005,1.347893,-35.461606,0.99998,9.075531,1.390919,-44.83286500000001,0.999994,9.178024,P
DRW111810111,0.33396,0.000884,98.71292199999999,0.041864,0.02925,0.341922,0.000475,65.461786,0.041663,0.01301,1.329038,-40.823826000000004,1.0,9.074264,1.391954,-40.258116,0.999991,9.17623,P
DRW111810121,0.329835,0.000735,70.92909,0.041537,0.05968,0.286426,0.000674,68.25439,0.041376,0.02974,1.35001,-39.672907,0.999994,9.075307,1.396763,-40.660093,0.999989,9.174833,P
DRW111810131,0.364861,0.000721,92.332982,0.041814,0.046929000000000005,0.375229,0.0006259999999999999,87.488578,0.040959,0.033491,1.357815,-34.474945,0.9999959999999999,9.076279,1.3907200000000002,-45.183283,0.999991,9.175133,P
DRW111810141,0.274304,0.0005480000000000001,81.296492,0.041081,0.035358999999999995,0.424594,0.000749,54.282527,0.041398,0.056696,1.337691,-34.209298,0.999811,9.076264,1.404403,-41.55073400000001,0.999973,9.176208,P
DRW111810151,0.34994699999999995,0.0007830000000000001,97.040696,0.041384,0.058349,0.379277,0.0007019999999999999,89.102458,0.042108,0.042091,1.340993,-34.780929,0.999999,9.075161,1.402614,-43.831389,0.999988,9.176919,P
DRW111810161,0.37893499999999997,0.000762,118.56194099999999,0.04172,0.066315,0.35105,0.000682,67.343412,0.040788,0.02093,1.325312,-37.020524,0.9999870000000001,9.075472,1.382994,-46.785007,0.999995,9.174492,P
DRW111810171,0.42569300000000004,0.000719,72.860884,0.041568,0.057196,0.421689,0.0007509999999999999,90.192449,0.042118,0.055377,1.3395569999999999,-34.798078000000004,0.999992,9.076176,1.398651,-42.719142,1.0,9.175101,P
DRW111810181,0.36477,0.000723,91.178126,0.042408,0.046624,0.471996,0.000793,61.891689,0.041878,0.049848,1.359098,-39.091612,0.9999979999999999,9.075811,1.372917,-38.967118,0.999989,9.174254,P
DRW111810191,0.430259,0.000822,86.600473,0.041982,0.07003999999999999,0.5930880000000001,0.000597,77.42074699999998,0.041914,0.054338,1.3577219999999999,-32.725499,0.999999,9.074093,1.385806,-41.020618,0.999978,9.174991,P
DRW111810201,0.412583,0.000867,76.27340500000001,0.042752,0.060221,0.391705,0.000866,77.77468499999998,0.042298,0.021558,1.380567,-32.002677,0.999976,9.075851,1.419908,-38.680409,1.0,9.178265,P
DRW111810221,0.280041,0.000586,89.705247,0.041979,0.043346,0.386027,0.000875,63.918073,0.042176,0.01352,1.359041,-34.254694,0.9999790000000001,9.075124,1.364888,-44.092851,0.999979,9.175707,P
DRW111810281,0.358661,0.0008380000000000001,66.12490799999999,0.041279,0.075162,0.31255700000000003,0.000795,106.386507,0.042181,0.058645,1.35485,-35.831229,0.999994,9.075905,1.380577,-48.297492,0.999954,9.177425,P
DRW111810291,0.303939,0.000572,83.31083100000001,0.04209,0.043065,0.405193,0.000657,53.496636,0.042016000000000005,0.022258,1.352868,-34.644723,1.0,9.075248,1.380136,-37.931073,0.999931,9.175099,F
DRW111810301,0.317248,0.0005269999999999999,100.025243,0.042327,0.01431,0.346403,0.0007639999999999999,83.466087,0.042103,0.039681,1.373257,-33.013778,0.9999979999999999,9.074521,1.379724,-42.940033,0.999956,9.174934,P
DRW111810311,0.308239,0.0008880000000000001,82.408693,0.041957,0.098937,0.470094,0.0007,22.766492,0.041807,0.052609,1.3570719999999998,-31.941215000000003,0.9999879999999999,9.075786,1.374003,-39.702819,0.999998,9.172642,P
DRW111810321,0.344127,0.000654,87.70140400000001,0.042521,0.049599,0.27418400000000004,0.000662,66.975883,0.041473,0.035613,1.373074,-30.664154999999997,0.999991,9.075824,1.380165,-39.03259,0.999999,9.173106,P
DRW111810331,0.407197,0.00047699999999999994,38.809052,0.042117,0.038786,0.296897,0.000947,79.961297,0.041998,0.051294000000000006,1.367651,-21.715159,0.999922,9.075289,1.364586,-40.704435,0.99998,9.171811,P
DRW111810341,0.315523,0.00056,109.60023500000001,0.042193,0.011501,0.449694,0.000684,58.031746,0.042134,0.030888,1.346122,-25.379621,0.999957,9.074854,1.348279,-48.753391,0.999988,9.176668,P
DRW111810351,0.45038500000000004,0.0010539999999999998,39.928436,0.041722,0.080476,0.411427,0.000651,84.438725,0.041619,0.019834,1.362268,-31.879398,0.9999969999999999,9.074464,1.360167,-42.571629,0.999993,9.177226,P
DRW111810361,0.352644,0.000505,53.993674,0.041411,0.003936,0.449481,0.000824,26.1631,0.040919,0.050286,1.334883,-40.093255,1.0,9.075242,1.354336,-38.655011,1.0,9.174565,P
DRW111810371,0.344437,0.000628,60.08929200000001,0.041154,0.037562,0.367231,0.000608,59.824309,0.041312,0.021048,1.34389,-27.420434999999998,0.999958,9.075498,1.356241,-46.884034,0.999981,9.174798,P
DRW111810381,0.297744,0.000558,67.894375,0.041486,0.047396,0.330398,0.0008210000000000001,58.641828,0.041413,0.05711,1.3191469999999998,-38.570479,0.9999819999999999,9.075344,1.366183,-44.576349,0.999932,9.172229,P
DRW111810391,0.249473,0.0006190000000000001,100.235638,0.041577,0.041853,0.468263,0.000708,77.134326,0.041245,0.053122,1.3529129999999998,-33.860611999999996,0.999978,9.075927,1.356526,-39.973975,0.999992,9.17827,P
DRW111810401,0.268843,0.000717,81.48545,0.041117,0.06681000000000001,0.258417,0.000726,72.487167,0.041117,0.059162,1.3338889999999999,-33.750098,1.0,9.075891,1.35353,-39.742277,0.999995,9.174762,P
DRW111810411,0.394675,0.000924,41.702103,0.041629,0.045753,0.408053,0.000505,108.307031,0.040898,0.038198,1.3426799999999999,-37.001540000000006,0.999967,9.075814,1.381805,-50.80787700000001,0.999937,9.178669,P
DRW111810421,0.370051,0.0007570000000000001,82.837772,0.042128,0.073317,0.360819,0.0008869999999999998,62.82311,0.041336000000000005,0.037487,1.362826,-34.244294000000004,0.9999969999999999,9.075096,1.377965,-47.123982,0.999989,9.176141,P
DRW111810431,0.258775,0.000536,108.45620900000002,0.041601,0.03923,0.3424,0.000654,56.854569,0.041278,0.063984,1.3341969999999999,-37.765026,0.9999809999999999,9.075623,1.3777629999999998,-41.467851,0.999997,9.175234,P
DRW111810441,0.294212,0.0008289999999999999,115.12621599999999,0.041652,0.059283,0.317914,0.00063,55.74292,0.040942,0.049473,1.3590309999999999,-31.341825,0.9999870000000001,9.075037,1.366505,-39.463651,0.999996,9.176616,P
DRW111810451,0.510808,0.000679,121.34316499999998,0.041656,0.052524,0.469933,0.001001,112.754513,0.040923,0.078678,1.347304,-34.805471000000004,0.999993,9.075349,1.38134,-39.600876,0.999993,9.176076,F
DRW111810471,0.48912799999999995,0.000965,81.39174399999999,0.042242,0.053725,0.37203,0.00043,48.583941,0.042034,0.026883,1.372295,-37.235044,1.0,9.074692,1.394275,-36.244368,0.999989,9.174569,P
DRW111810481,0.335731,0.000695,108.937666,0.04213,0.056054,0.29291500000000004,0.000929,85.69104300000002,0.042204000000000005,0.035183,1.368002,-34.176961,0.9999979999999999,9.075467,1.37383,-47.152297,0.999998,9.177329,P
DRW111810491,0.25385599999999997,0.0006929999999999999,115.708009,0.042511,0.05654500000000001,0.299007,0.0005200000000000001,43.911589,0.041641,0.016166999999999997,1.360792,-35.475423,1.0,9.075673,1.373812,-41.541544,0.999999,9.178845,P
DRW111810501,0.38848699999999997,0.0007570000000000001,94.98226600000001,0.042101,0.088562,0.302541,0.000863,65.492837,0.042127,0.029816,1.3522,-39.747689,0.999999,9.07483,1.394884,-44.089587,0.999998,9.178171,F
DRW111810511,0.483454,0.0007,37.123787,0.041877,0.045531,0.297873,0.000616,73.948003,0.041164,0.044396,1.3671719999999998,-38.528273,0.999993,9.076187,1.386542,-42.20965,1.0,9.175747,P
DRW111810521,0.32148899999999997,0.000735,100.38039599999999,0.04202,0.048805,0.382196,0.000666,41.464634,0.042142,0.027411,1.363214,-43.669042,0.9999969999999999,9.075258,1.388374,-47.200544,0.999993,9.174944,F
DRW111810531,0.310793,0.00037799999999999997,111.71734199999999,0.042108,0.015284,0.384066,0.000798,55.40854100000001,0.042106,0.0643,1.366829,-40.827296999999994,0.999994,9.074945,1.387902,-41.97878400000001,0.999994,9.177333,P
DRW111810561,0.28531799999999996,0.000793,69.796998,0.042036,0.056955,0.257727,0.0008029999999999999,69.50206800000001,0.04187,0.033793000000000004,1.359682,-40.066919,0.9999950000000001,9.075949,1.369422,-42.421182,0.999995,9.177487,P
DRW111810571,0.318902,0.000828,97.207223,0.041925,0.054059,0.331722,0.0007379999999999999,57.083972,0.042063,0.064567,1.362801,-40.101002,1.0,9.081404,1.378406,-39.756854,0.999979,9.194023,P
DRW111810581,0.37437,0.000648,72.724636,0.042159,0.068508,0.380891,0.0005740000000000001,53.783279,0.042152,0.035721,1.417276,-22.24096,0.9999620000000001,9.075639,1.387119,-41.438844,0.999998,9.178373,P
DRW111810601,0.376576,0.00062,59.50849399999999,0.04194,0.05901,0.342747,0.000503,44.446086,0.041697000000000005,0.025247,1.342753,-35.064532,0.999992,9.074835,1.368644,-37.368424,0.999923,9.176553,P
DRW111810721,0.37437800000000004,0.000679,70.16574200000001,0.041901,0.044899,0.311416,0.000634,48.104032,0.042161,0.025355000000000003,1.36869,-41.630719,0.9999969999999999,9.076291,1.371777,-41.887514,0.999962,9.177618,P
DRW111810611,0.407686,0.000625,53.386024,0.042333,0.053637,0.35375100000000004,0.0007030000000000001,83.49316,0.04118,0.036723,1.362532,-34.611684000000004,0.9999979999999999,9.076632,1.37949,-37.314447,1.0,9.176818,P
DRW111810621,0.402077,0.0008990000000000001,71.424802,0.040872000000000006,0.068335,0.483939,0.000956,70.677256,0.041532,0.057749,1.360223,-38.722582,0.999986,9.076174,1.396671,-38.535374,1.0,9.174699,P
DRW111810631,0.515506,0.0007639999999999999,34.648875,0.041702,0.059423,0.400604,0.000785,57.058777,0.042218,0.018991,1.371062,-41.428429,0.9999950000000001,9.076986,1.376773,-39.650563,0.999999,9.178218,P
DRW111810641,0.33762600000000004,0.000865,86.552626,0.042053,0.03506,0.397328,0.000571,87.746489,0.041729,0.060026,1.3638,-33.108222999999995,1.0,9.076353,1.37886,-39.503681,0.999958,9.175784,P
DRW111810651,0.333725,0.000625,87.596648,0.041832,0.058043,0.35999200000000003,0.0006889999999999999,45.198937,0.041386,0.043062,1.354296,-40.374645,0.9999950000000001,9.07575,1.373255,-40.833499,0.999958,9.177384,P
DRW111810661,0.312714,0.000798,54.291256000000004,0.041785,0.027247000000000004,0.343197,0.001071,55.121125,0.042079000000000005,0.084249,1.352994,-27.463488,0.9999969999999999,9.075789,1.37335,-41.920452,0.999989,9.178174,P
DRW111810681,0.354988,0.000692,101.76852099999999,0.041929,0.070082,0.315052,0.000556,95.979988,0.041147,0.06586900000000001,1.361633,-29.983152,0.999991,9.076363,1.373428,-40.60044600000001,1.0,9.178656,P
DRW111810541,0.365467,0.000897,84.851007,0.041684,0.064069,0.370985,0.0006320000000000001,72.069249,0.041634,0.048403,1.359959,-36.174977,1.0,9.075301,1.385348,-46.167654,0.999999,9.176515,P
DRW111810691,0.419566,0.000799,78.77539,0.042228,0.052135,0.408578,0.000762,35.018283000000004,0.041811,0.070236,1.3617540000000001,-43.60799,1.0,9.075676,1.406659,-47.934447,0.999993,9.175776,F
DRW111810701,0.29431199999999996,0.000672,100.527805,0.042121,0.034359,0.326697,0.00048,81.097146,0.041831,0.023005,1.382714,-47.712592,1.0,9.075761,1.388464,-41.659829,0.999998,9.176456,P
DRW111810711,0.46398100000000003,0.000925,51.9937,0.042481,0.07069600000000001,0.42833,0.001069,61.59421800000001,0.041355,0.077894,1.368507,-44.242195,0.999977,9.07552,1.395804,-46.550308,0.999981,9.177011,P
DRW111810791,0.339615,0.000671,44.396914,0.042039,0.03447,0.28535,0.000741,63.193403,0.041744,0.038171,1.358355,-29.848965000000003,0.999991,9.07665,1.366541,-44.98529,0.999989,9.178872,P
DRW121810011,0.44337299999999996,0.0005269999999999999,55.07515600000001,0.04209,0.03397,0.351587,0.000865,50.476177,0.041821,0.052291,1.405791,-59.256386,0.999965,9.075091,1.383253,-40.234948,0.999997,9.176587,F
DRW111810801,0.37185799999999997,0.000592,54.08296,0.041778,0.019156,0.362955,0.000937,54.979351,0.041598,0.033252,1.370388,-38.352824,0.999999,9.07602,1.384296,-41.07969600000001,1.0,9.175828,P
DRW111810731,0.314363,0.0009199999999999999,69.285263,0.041729,0.082287,0.28515300000000005,0.000643,48.988931,0.041974,0.015272999999999997,1.35907,-34.417859,0.999999,9.075818,1.421224,-49.97746,0.999987,9.172817,P
DRW111810741,0.472822,0.0010140000000000001,77.35986,0.042521,0.068975,0.379153,0.000968,54.372807,0.041978,0.037823,1.36332,-36.083517,0.9999870000000001,9.075343,1.405301,-59.835501,1.0,9.140383,F
DRW111810751,0.247114,0.0007570000000000001,87.325035,0.041957,0.037325,0.401301,0.000776,69.857332,0.041873,0.027392000000000003,1.379362,-46.505990000000004,0.999999,9.073983,1.372395,-41.118395,0.999992,9.174628,P
DRW111810761,0.260443,0.000553,62.900130000000004,0.042044,0.026363,0.416251,0.000642,67.09865,0.042219,0.035672,1.3640809999999999,-43.449949,0.999994,9.074935,1.371471,-43.148787,0.999995,9.175544,P
DRW111810771,0.277931,0.000679,57.170273,0.041894,0.025855,0.301563,0.0007509999999999999,53.27585300000001,0.041579000000000005,0.032958,1.355249,-38.941486,1.0,9.07583,1.369055,-41.207159,0.999998,9.17948,P
DRW121810041,0.272136,0.001098,74.247352,0.041988,0.061123,0.244542,0.000541,96.021979,0.042006,0.044553,1.372595,-44.215046,0.999972,9.075704,1.443253,-59.138043,0.999966,9.179132,P
DRW121810051,0.353722,0.000665,71.62204799999999,0.042424,0.028552,0.282166,0.000583,78.47814,0.042098,0.052341,1.3703319999999999,-35.718219,0.999985,9.07652,1.393214,-52.381829,0.999999,9.177987,P
DRW121810021,0.335957,0.000805,29.395171,0.041916,0.038303,0.316759,0.001035,102.133951,0.041932,0.055171000000000005,1.354484,-41.322792,1.0,9.07639,1.385527,-42.88869,1.0,9.180646,P
DRW121810061,0.304081,0.000535,44.239559,0.042017,0.03242,0.268547,0.000633,71.650336,0.041701,0.01184,1.360416,-40.889035,0.9999809999999999,9.076409,1.379915,-41.276566,0.999989,9.180371,P
DRW121810071,0.388219,0.000672,66.784715,0.041853,0.012561,0.305052,0.000602,112.37018700000002,0.041905,0.023032,1.373987,-27.776486,0.9999959999999999,9.076637,1.386942,-45.9641,0.999953,9.179372,P
DRW121810081,0.40336700000000003,0.0005269999999999999,64.968727,0.041652,0.038927,0.262652,0.000641,78.204095,0.041819,0.014694,1.375947,-37.791905,0.999999,9.075783,1.380296,-42.264895,0.999993,9.176296,P
DRW121810091,0.417789,0.000754,76.47109300000001,0.042236,0.038796,0.398726,0.0007509999999999999,48.366363,0.041931,0.056132000000000015,1.366926,-37.235489,0.9999969999999999,9.075796,1.387088,-42.733143,1.0,9.175221,P
DRW121810101,0.354051,0.001024,79.320938,0.042774,0.041712,0.33479000000000003,0.000469,70.019769,0.041942,0.018868,1.3789120000000001,-41.208125,0.999965,9.075278,1.387698,-36.952233,0.999999,9.178337,P
DRW121810111,0.305936,0.000664,82.96706,0.04199,0.030035000000000006,0.225938,0.000538,103.331018,0.041849,0.037708,1.36806,-33.017589,0.999999,9.075968,1.40819,-40.828828,1.0,9.18041,P
DRW121810121,0.318064,0.000705,65.283325,0.042136,0.045993,0.33410100000000004,0.000692,63.586236,0.042061,0.027893,1.377775,-36.967413,0.999994,9.074933,1.40896,-44.984814,0.999998,9.178556,P
DRW121810131,0.287411,0.0007480000000000001,80.515132,0.042509,0.017005000000000003,0.429059,0.0008210000000000001,64.304941,0.042034,0.035138,1.350192,-32.236445,0.9999979999999999,9.075487,1.3638629999999998,-44.256358,0.999995,9.177933,P
DRW121810141,0.24439499999999997,0.00045599999999999997,87.511451,0.042664,0.013479,0.312959,0.000644,90.68341,0.041599,0.035478,1.35819,-23.731336,0.999991,9.075313,1.358482,-43.953761,0.999947,9.177336,P
DRW121810031,0.387369,0.000852,91.165087,0.042164,0.07209,0.266408,0.000866,68.898838,0.041724,0.016391,1.382142,-37.535657,0.999972,9.075562,1.374732,-43.120987,1.0,9.177817999999998,P
DRW121810151,0.4117,0.0006190000000000001,59.94619300000001,0.041335,0.043011,0.323104,0.000602,73.4082,0.041379,0.037498,1.329487,-35.211709,0.9999899999999999,9.075569,1.359098,-46.472512,0.999943,9.177926,P
DRW121810161,0.44534700000000005,0.00048300000000000003,34.946899,0.041629,0.035212,0.281894,0.000495,59.00869399999999,0.041558,0.022089,1.364228,-40.488558000000005,0.9999950000000001,9.076004,1.3742219999999998,-45.072811,1.0,9.178505,P
DRW121800171,0.31740300000000005,0.0008410000000000001,80.071025,0.041661,0.050113,0.388685,0.00074,91.748648,0.041976,0.037535,1.3610010000000001,-27.015921000000002,0.9999879999999999,9.075992,1.366561,-42.829948,0.99999,9.176537,P
DRW121800181,0.253877,0.0010429999999999999,89.622812,0.041556,0.082909,0.257517,0.000606,108.607707,0.041441000000000006,0.021,1.348416,-30.940967999999998,1.0,9.07525,1.377033,-52.168183,0.999992,9.179441,P
DRW121800191,0.544775,0.000547,21.792417,0.041789,0.021759,0.33973400000000004,0.000634,35.502944,0.042073,0.035399,1.351694,-35.013825,0.999999,9.075301,1.382395,-46.606539,0.999977,9.175596,P
DRW121800201,0.498212,0.000696,41.150034999999995,0.041226,0.039471,0.595549,0.0008460000000000001,21.953418,0.041524,0.051378,1.33536,-34.692947,0.999984,9.07487,1.361812,-40.256351,1.0,9.174584,F
DRW121800211,0.316353,0.000491,64.202285,0.041721,0.017800999999999997,0.422142,0.000731,38.280963,0.041415,0.009628,1.354926,-35.35342,0.999999,9.075934,1.367378,-40.736804,0.999988,9.177145,F
DRW121800221,0.407765,0.00073,56.562955,0.042144,0.041073,0.288614,0.000602,52.316918,0.041836,0.034181,1.354832,-32.77378,0.999992,9.075257,1.365213,-42.202975,0.999978,9.176758,P
DRW121800231,0.287059,0.000512,61.650243,0.041709,0.030896,0.339274,0.0006360000000000001,57.554489,0.041751,0.031628,1.369126,-34.090183,0.9999899999999999,9.07509,1.374605,-40.690607,0.999989,9.175669,P
DRW121800241,0.35476599999999997,0.00049,70.853838,0.041497000000000006,0.026131,0.357144,0.000573,70.909642,0.041731,0.042159,1.371062,-32.80085,0.999994,9.075268,1.37687,-40.580101,0.999989,9.17695,P
DRW121800251,0.32563000000000003,0.000644,105.95621299999999,0.041904,0.031516,0.36602,0.000704,67.15920600000001,0.041819,0.01743,1.340329,-36.303405,0.9999899999999999,9.075534,1.367166,-41.025474,0.99995,9.177796,P
DRW121800261,0.30490900000000004,0.000589,98.141075,0.041853,0.024543,0.252539,0.00055,110.807469,0.041938,0.029365,1.376309,-31.787986,0.999992,9.075203,1.370226,-42.415184,1.0,9.17685,P
DRW121810271,0.28347100000000003,0.00057,128.95951000000002,0.042072000000000005,0.017259,0.28630500000000003,0.0005070000000000001,53.294749,0.04132,0.024928,1.365084,-36.508813,1.0,9.074626,1.378955,-37.7226,0.999998,9.176117,P
DRW121810281,0.200504,0.000488,94.524346,0.042058,0.027992000000000003,0.279737,0.000462,81.424894,0.041788,0.039356,1.352781,-33.000633,0.9999979999999999,9.075316,1.376279,-45.424765,0.999994,9.178112,P
